object_id,display_template,title,provenance,binding_description,date,title,location,Publisher,longitude,latitude,subject,local_note,editor,creator,note,call_number,,
buch_294,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1822,,Black paste paper over boards.,1822,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1822,Heidelberg," Engelmann, Joseph.",,,Poetry.,,"Schreiber, Aloys.",Conz; Schreiber; Geld.,,PT19.C8 v.7,,
buch_295,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1823,Former owner's inscription on slip cover: [illegible].,Illustrated green paper over boards; gilt edges; in green tooled slip case.,1823,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1823,Heidelberg," Engelmann, Joseph.",,,Poetry ; essays ; novellas.,,"Schreiber, Aloys.",Fouque; Gelb; Schenkendorf; Schreiber.,,PT19.C8 v.8,,
buch_296,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1824,,Illustrated with blue detailing and blind-tooled white paper over boards; gilt edges.,1824,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1824,Heidelberg," Engelmann, Joseph.",,,Historical essays ; romances ; novellas.,,"Schreiber, Aloys.","Hohenhausen, Elise von.",,PT19.C8 v.9,,
buch_297,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1825,,Illustrated with blue detailing and blind-tooled white paper over boards; gilt edges.,1825,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1825,Heidelberg," Engelmann, Joseph.",,,Poetry ; essays.,,"Schreiber, Aloys.",Gelb; Hoffman v. Fallersleben; Schreiber.,,PT19.C8 v.10,,
buch_298,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1826,,Illustrated with red detailing and blind-tooled white paper over boards; gilt edges.,1826,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1826,Heidelberg," Engelmann, Joseph.",,,Rheinische Sagen ; poetry ; essays ; romances.,,"Schreiber, Aloys.",Gelb; Schreiber.,,PT19.C8 v.11,,
buch_299,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1827,,Illustrated with red detailing and blind-tooled white paper over boards; gilt edges.,1827,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1827,Heidelberg," Engelmann, Joseph.",,,Poetry ; novella ; essays ; romances.,,"Schreiber, Aloys.",Schreiber; Gelb; Haug; Schenkendorf. ,,PT19.C8 v.12,,
buch_300,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1828,,Illustrated with blue detailing and blind-tooled white paper over boards; gilt edges.,1828,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1828,Heidelberg," Engelmann, Joseph.",,,Poetry ; novellas ; essays ; rheinische Sagen.,,"Schreiber, Aloys.",Gelb; Spindler; Schreiber.,,PT19.C8 v.13,,
buch_301,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1829,,Illustrated with blue detailing and blind-tooled white paper over boards; gilt edges.,1829,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1829,Heidelberg," Engelmann, Joseph.",,,Poetry ; novellas ; rheinische Sagen.,,"Schreiber, Aloys.",Gelb; Schreiber; Haug.,,PT19.C8 v.14,,
buch_302,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1830,,Cream colored paper over boards; red calf spine label. ,1830,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1830,Heidelberg," Engelmann, Joseph.",,,Poetry ; novellas ; essays ; rheinische Sagen.,,"Schreiber, Aloys.",Gelb; Haug; Schreiber; Münch.,,PT19.C8 v.15,,
buch_303,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1831,,Embossed white paper over boards (floral motif); gilt edges. ,1831,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1831,Heidelberg," Engelmann, Joseph.",,,Poetry ; stories ; novellas.,,"Schreiber, Aloys.","Lohmann, Fr..",,PT19.C8 v.16,,
buch_304,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1832,,Embossed light green paper over boards; gilt edges; brown cloth spine.,1832,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1832,Heidelberg," Engelmann, Joseph.",,,Poetry ; stories ; novellas. Musical score.,,"Schreiber, Aloys.","Blumenhagen, W.; Gelb; Schreiber, A..",,PT19.C8 v.17,,
buch_305,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1833,,Embossed brown paper over boards; gilt edges.,1833,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1833,Heidelberg," Engelmann, Joseph.",,,Novellas ; essays. ,Lacks frontispiece.,"Schreiber, Aloys.",Döring; Blumenhagen.,,PT19.C8 v.18,,
buch_306,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1834,,Illustrated green paper over boards with red and white detailing; gilt edges; in yellow slip case.,1834,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1834,Heidelberg," Engelmann, Joseph.",,,Poetry ; novellas ; essays.,,"Schreiber, Aloys.","Schreiber; Döring; Blumenhagen, W.; Gelb.",,PT19.C8 v.19,,
buch_307,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1835,,Illustrated green paper over boards with red and white detailing; gilt edges.,1835,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1835,Heidelberg," Engelmann, Joseph.",,,Poetry ; novellas ; essays.,,"Schreiber, Aloys.",Schreiber; Blumenhagen.,,PT19.C8 v.20,,
buch_308,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1836,,Illustrated blue paper over boards with green and white detailing; gilt edges.,1836,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1836,Heidelberg," Engelmann, Joseph.",,,Poetry ; novellas ; essays ; stories ; games.,,"Schreiber, Aloys.","Schreiber; Schonen, von; Blumenhagen.",,PT19.C8 v.21,,
buch_309,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1837,,Illustrated green paper over boards with red and white detailing; gilt edges.,1837,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1837,Heidelberg," Engelmann, Joseph.",,,Poetry ; historical novellas and essays.,,"Schreiber, Aloys.","Schreiber; Schonen, A. von; Gelb; Blumenhagen, W.; Haug.",,PT19.C8 v.22,,
buch_310,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1838,,Illustrated taupe paper over boards with blue and white detailing; gilt edges; tan slip case.,1838,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1838,Heidelberg," Engelmann, Joseph.",,,Poetry ; novellas ; essays.,,"Schreiber, Aloys.","Blumenhagen, W.; Gelb; Schonen, A. von; Haug.",,PT19.C8 v.23,,
buch_311,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1839,,Illustrated green paper over boards with red and white detailing; gilt edges; in green slip case.,1839,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1839,Heidelberg," Engelmann, Joseph.",,,Novellas ; essays ; stories.,,"Schreiber, Aloys.",Schreiber; Janinski; Blumenhagen.,,PT19.C8 v.24,,
buch_312,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1840,,Illustrated green paper over boards with blue and white detailing; gilt edges; in tan slip case.,1840,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1840,Heidelberg," Engelmann, Joseph.",,,Novellas ; essays.,,"Schreiber, Aloys.","Schreiber; Gusek, von; Reinhard, Lina; Schonen, von. ",,PT19.C8 v.25,,
buch_313,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1841,,Illustrated pink and gray paper over boards; gilt edges; tan slip case. ,1841,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1841,Darmstadt, Gustav Georg Lange,,,Poetry ; novellas ; essays ; romances.,,"Schreiber, Aloys.","Reinhard, Lina; Laufenberg, Wagner von; Schreiber, A..","Nice edition, maybe a good example of a women's Taschenbuch for exhibit. ",PT19.C8 v.26,,
buch_314,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1842,Former owner's inscription: [illegible].,Tan boards. ,1842,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1842,Darmstadt, Gustav Georg Lange,,,Poetry.,,"Schreiber, Aloys.","Schreiber; Gusek; Tesche, W..",,PT19.C8 v.27,,
buch_315,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1843,,Shimmery purple cloth over boards; gilt edges; cream slip case. ,1843,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1843,Darmstadt, Gustav Georg Lange,,,Novellas ; essays ; stories.,,"Schoppe, Amalia.","Tesche; Reinhard, Lina; Schoppe, Amalia. ",,PT19.C8 v.28,,
buch_316,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1844,,Embossed dark gray boards; gilt edges; green slip case. ,1844,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1844,Darmstadt, Gustav Georg Lange,,,Novellas.,,"Schoppe, Amalia.","Tesche, Walter; Gusek. ",,PT19.C8 v.29,,
buch_317,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1845,,Shimmery white cloth over boards; gilt edges; green slip case. ,1845,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1845,Darmstadt, Gustav Georg Lange,,,Novellas.,,"Tesche, Walter.","Tesche, Walter; Leutner, J. F.; Gusek.",,PT19.C8 v.30,,
buch_318,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1846,,Illustrated white paper over boards with gold and blue detailing; gilt edges; green slip case. ,1846,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1846,Darmstadt, Gustav Georg Lange,,,Novellas ; poetry ; ballads.,,"Tesche, Walter.","Gusek, von; Horn, O.; Tesche, Walter; Noonagel, A..",,PT19.C8 v.31,,
buch_319,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1847,,Illustrated pink paper over boards with gold detailing; gilt edges; green slip case. ,1847,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1847,Darmstadt, Gustav Georg Lange,,,Poetry ; novellas ; essays ; stories.,,"Tesche, Walter.","Gusek, Bernd von; Tesche Walter; Horn, W. O. von; Hilarius.",,PT19.C8 v.32,,
buch_320,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1848,,Illustrated white paper over boards with gold and blue detailing; gilt edges; turqoise slip case.,1848,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1848,Darmstadt, Gustav Georg Lange,,,Novellas ; essays.,,"Tesche, Walter.","Dräxler-Manfred; Gusek, von; Tesche, Walter; Grossman, Julie von.",,PT19.C8 v.33,,
buch_321,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1849,,Illustrated white paper with gold and red detailing; gilt edges; gray slip case.,1849,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1849,Darmstadt, Gustav Georg Lange,,,Novellas ; essay.,,"Appel, J.W.",Gusek; Hilarius; Jeanne Marie. ,,PT19.C8 v.34,,
buch_322,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1850,,Illustrated white paper over boards with gold and blue detailing; gilt edges. ,1850,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1850,Darmstadt, Gustav Georg Lange,,,Novellas ; essay.,,"Appel, J.W.","Gusek, von; Appel, J.W.; Hilarius; Ziehen.",,PT19.C8 v.35,,
buch_323,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1851,,Illustrated white paper over boards with copper detailing; gilt edges.,1851,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1851,Darmstadt, Gustav Georg Lange,,,Novellas ; essays.,,"Appel, J.W.","Gusek, B. von; Franke, Ernst; Ziehen.",,PT19.C8 v.36,,
buch_324,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1852,,Illustrated white paper over boards with copper detailing; gilt edges; gray slip case.,1852,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1852,Darmstadt, Gustav Georg Lange,,,Novellas ; story.,,"Appel, J.W.","Gusek, von; Rellstab, L..",,PT19.C8 v.37,,
buch_325,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1853,,Illustrated white paper over boards with copper detailing; gilt edges; decorated white and red end papers.,1853,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1853,Darmstadt, Gustav Georg Lange,,,Novellas ; essay.,,"Appel, J.W.","Gusek, B. von; Rellstab; Hilarius.",,PT19.C8 v.38,,
buch_326,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1854,,Illustrated white paper over boards with copper detailing; gilt edges.,1854,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1854,Darmstadt, Gustav Georg Lange,,,Novellas.,,"Appel, J.W.",Hilarius; Gusek; Rellstab.,,PT19.C8 v.39,,
buch_327,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1855,,Illustrated white paper over boards with copper detailing; gilt edges; tan slip case,1855,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1855,Darmstadt, Gustav Georg Lange,,,Novellas.,,"Appel, J.W.","Gusek, von; Jeanne Marie; Rellstab, L..",,PT19.C8 v.40,,
buch_328,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1856,,Illustrated white paper over boards with copper detailing; gilt edges; tan slip case,1856,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1856,Darmstadt, Gustav Georg Lange,,,Novellas ; essay ; poetry.,,"Appel, J.W.","Gusek, von; Rellstab, L.; Hilarius; Dräxler-Manfred.",,PT19.C8 v.41,,
buch_329,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1857,Former owner's inscription: Bh.,Illustrated white paper over boards with copper detailing; gilt edges; tan slip case,1857,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1857,Darmstadt, Gustav Georg Lange,,,Novellas ; essay.,,"Henninger, Aloys.","Hilarius; Rellstab; Gusek, von; Wallenheim, Ludwike. ",,PT19.C8 v.42,,
buch_330,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1858,,Illustrated white paper over boards with copper detailing; gilt edges; tan slip case,1858,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1858,Darmstadt, Gustav Georg Lange,,,Novella ; essays ; stories ; poetry.,,"Henninger, Aloys.","Hilarius; Henniger, A.; Schäfer, J.; Ziehen, E.; Rellstab, L.; Dräxler-Manfred.",,PT19.C8 v.43,,
buch_331,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1859,,Illustrated white paper over boards with copper detailing; gilt edges; tan slip case,1859,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1859,Darmstadt, Gustav Georg Lange,,,Novella ; essays ; stories ; poetry.,,"Henninger, Aloys.","Hilarius; Rellstab, L.; Ludwig, Karl; Ziehen.",,PT19.C8 v.44,,
buch_332,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1860,,Illustrated white paper over boards with gold detailing; gilt edges; tan slip case,1860,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1860,Darmstadt, Gustav Georg Lange,,,Novella ; essays ; poetry.,,"Henninger, Aloys.","Hilarius; Rellstab, L.; Ziehen.",,PT19.C8 v.45,,
buch_333,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1861,,Illustrated white paper over boards with copper detailing; gilt edges; tan slip case,1861,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1861,Darmstadt, Gustav Georg Lange,,,Essays ; stories ; poetry.,,"Henninger, Aloys.","Hilarius; Rellstab, L.; Ziehen.",,PT19.C8 v.46,,
buch_334,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1862,,Illustrated white paper over boards with gold detailing; gilt edges; tan slip case,1862,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1862,Darmstadt, Gustav Georg Lange,,,Novella ; essays ; poetry.,,"Henninger, Aloys.","Ring, Max; Willkomm, Ernst; Hilarius; Henniger, A..",,PT19.C8 v.47,,
buch_335,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1863,,Illustrated white paper over boards with copper detailing; gilt edges.,1863,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1863,Darmstadt, Gustav Georg Lange,,,Novellas ; essays ; story.,,"Hilarius, Frater.","Ziehen, Eduard; Ruppius, Otto; Fentsch.",,PT19.C8 v.48,,
buch_336,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1864,,Illustrated white paper over boards with copper detailing; gilt edges; green slip case.,1864,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1864,Darmstadt, Gustav Georg Lange,,,Poetry ; novellas ; essays ; stories.,,"Hilarius, Frater.","Hilarius; Lang, Herman; Fentsch, Eduard; Wohlmuth, L.; Ziehen, Ed..",,PT19.C8 v.49,,
buch_337,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1865,,Illustrated white paper over boards with copper detailing; gilt edges.,1865,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1865,Darmstadt, Gustav Georg Lange,,,Poetry ; novellas ; essays ; stories.,,"Hilarius, Frater.","Bodenstedt; Wohlmuth; Hilarius; Asimont, E..",,PT19.C8 v.50,,
buch_338,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1866,Former owner's inscription: [illegible]; [pencil?] makrs on back cover,Illustrated white paper over boards with gold detailing; gilt edges.,1866,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1866,Darmstadt, Gustav Georg Lange,,,Poetry ; novellas ; essays ; stories.,,"Hilarius, Frater.",Dempwolff; Fentsch; Hilarius; Wohlmuth; Bodenstedt. ,,PT19.C8 v.51,,
buch_339,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1867,,Illustrated white paper over boards with gold detailing; gilt edges.,1867,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1867,Darmstadt, Gustav Georg Lange,,,Poetry ; novellas ; essays.,,"Hilarius, Frater.","Hilarius; Fentsch; Ludwig, Carl; Bodenstedt, von.; Ölschläger, H..",,PT19.C8 v.52,,
buch_340,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1868,,Illustrated white paper over boards with copper detailing; gilt edges.,1868,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1868,Darmstadt, Gustav Georg Lange,,,Poems ; novellas ; stories.,,"Hilarius, Frater.","Dempwolff; Leuthold, H.; Hilarius; Darcour, Henri.",,PT19.C8 v.53,,
buch_341,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1869,,Illustrated white paper over boards with copper detailing; gilt edges.,1869,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1869,Darmstadt, Gustav Georg Lange,,,Poetry ; essays.,,"Hilarius, Frater.","Hilarius; Trauner; Dempwolff, Ed..",,PT19.C8 v.54,,
buch_342,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1870,,Illustrated white paper over boards with copper detailing; gilt edges.,1870,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1870,Darmstadt, Gustav Georg Lange,,,Poetry ; novellas ; essay.,,"Hilarius, Frater.","Horn, Otto; Dempwolff; Fentsch, Ed..",,PT19.C8 v.55,,
buch_343,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1871,,Illustrated white paper over boards with copper detailing; gilt edges.,1871,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1871,Darmstadt, Gustav Georg Lange,,,Poetry ; novellas ; story.,,"Hilarius, Frater.","Nemmersdorff, von; Fentsch; Dempwolff.",,PT19.C8 v.56,,
buch_344,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1872,,Illustrated white paper over boards with copper detailing; gilt edges.,1872,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1872,Darmstadt, Gustav Georg Lange,,,Poetry ; novellas.,,"Hilarius, Frater.","Hilarius, Fr.; Zerzö, Julie von; Dempwolff, C.A..",,PT19.C8 v.57,,
buch_345,record,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1873,,Illustrated white paper over boards with copper detailing; gilt edges.,1873,Cornelia: Taschenbuch für deutsche Frauen auf das Jahr 1873,Darmstadt, Gustav Georg Lange,,,Poetry ; essay ; novellas ; story.,,"Hilarius, Frater.",Fentsch; Ottomeyer; Franz; Dempwolff.,,PT19.C8 v.58,,
buch_346,record,Cyanen: Taschenbuch für 1839,,Embossed cyan paper over boards with gold tooling; gilt edges; cyan slip case.,1839,Cyanen: Taschenbuch für 1839,Wien & Leipzig, Friedrich Wilhelm Pfautsch,,,Poetry ; novellas ; essays.,,,Fahnenberg; Schwab; Tschabuschnigg; Rückert; Seidl.,,PT19.C95 v.1,,
